legal_entity_id,hospital_legal_entity_name,aliases_or_campus_names,institution_category,province,province_en,city,city_en,tertiary_grade_a_analysis_start_year,primary_source_urls
LE000442,安徽医科大学第二附属医院,,general_hospital,安徽省,Anhui,合肥市,Hefei,2014,https://www.jobmd.cn/specials/ay2fy2015/article/280514
LE000443,安徽医科大学附属巢湖医院,,general_hospital,安徽省,Anhui,合肥市,Hefei,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/ba46997a03be4b7ab0cfc76bee6fb9dc.shtml
LE000444,安徽省儿童医院,,specialized_hospital,安徽省,Anhui,合肥市,Hefei,2014,https://www.gaoloumi.cc/forum.php?mod=viewthread&page=2&tid=180270
LE000448,安徽省第二人民医院,,general_hospital,安徽省,Anhui,合肥市,Hefei,2014,https://www.ynpxrz.com/n500470c1400.aspx
LE000450,安庆市立医院,安庆市立医院（东院区）;安庆市立医院（北院区）;安庆市立医院（南院区）,general_hospital,安徽省,Anhui,安庆市,Anqing,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/ba46997a03be4b7ab0cfc76bee6fb9dc.shtml
LE000451,安庆市第一人民医院,安庆市第一人民医院(龙山院区),general_hospital,安徽省,Anhui,安庆市,Anqing,2014,https://district.ce.cn/newarea/roll/201412/13/t20141213_4114501.shtml
LE000452,宣城市人民医院,,general_hospital,安徽省,Anhui,宣城市,Xuancheng,2017,https://amr.xuancheng.gov.cn/OpennessContent/show/2196227.html
LE000453,宿州市立医院,,general_hospital,安徽省,Anhui,宿州市,Suzhou,2014,https://sj.shuihuzhuti.com/show.php?classid=7&id=2820
LE000455,池州市人民医院,,general_hospital,安徽省,Anhui,池州市,Chizhou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/ba46997a03be4b7ab0cfc76bee6fb9dc.shtml
LE000456,淮北市中医院,,traditional_chinese_medicine_hospital,安徽省,Anhui,淮北市,Huaibei,2014,https://wjw.huaibei.gov.cn/ygdt/57702913.html
LE000457,淮北市人民医院,,general_hospital,安徽省,Anhui,淮北市,Huaibei,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/ba46997a03be4b7ab0cfc76bee6fb9dc.shtml
LE000458,淮北矿工总医院,淮北矿业集团总医院,general_hospital,安徽省,Anhui,淮北市,Huaibei,2014,https://www.cnkang.com/yyk/hospintro/2736/
LE000459,安徽理工大学第一附属医院（淮南市第一人民医院）,淮南市第一人民医院,general_hospital,安徽省,Anhui,淮南市,Huainan,2014,https://www.fyrmyy.com/survey/yi-yuan-dong-tai/916.html
LE000460,淮南新华医疗集团新华医院,,general_hospital,安徽省,Anhui,淮南市,Huainan,2020,https://hnrb.huainannet.com/content/202103/02/content_62988.html
LE000461,滁州市中西医结合医院,,traditional_chinese_and_western_medicine_hospital,安徽省,Anhui,滁州市,Chuzhou,2014,https://www.dayi.org.cn/hospital/1131701
LE000462,滁州市第一人民医院,,general_hospital,安徽省,Anhui,滁州市,Chuzhou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/ba46997a03be4b7ab0cfc76bee6fb9dc.shtml
LE000463,安徽中医药高等专科学校附属医院,,traditional_chinese_medicine_hospital,安徽省,Anhui,芜湖市,Wuhu,2014,https://yxyx.wnmc.edu.cn/info/1035/16431.htm
LE000464,皖南医学院弋矶山医院,,general_hospital,安徽省,Anhui,芜湖市,Wuhu,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/ba46997a03be4b7ab0cfc76bee6fb9dc.shtml
LE000465,皖南医学院第二附属医院,,general_hospital,安徽省,Anhui,芜湖市,Wuhu,2018,https://www.wy2fy.com/562/6910.html
LE000466,芜湖市第一人民医院,,general_hospital,安徽省,Anhui,芜湖市,Wuhu,2018,https://www.whfph.com/716/11282.html
LE000467,芜湖市第二人民医院,,general_hospital,安徽省,Anhui,芜湖市,Wuhu,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/ba46997a03be4b7ab0cfc76bee6fb9dc.shtml
LE000468,芜湖市第四人民医院,,specialized_hospital,安徽省,Anhui,芜湖市,Wuhu,2019,https://www.chunyuyisheng.com/pc/hospital/c3bda8f1dc006ca1/
LE000469,蚌埠医学院第一附属医院,,general_hospital,安徽省,Anhui,蚌埠市,Bengbu,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/ba46997a03be4b7ab0cfc76bee6fb9dc.shtml
LE000470,蚌埠医学院第二附属医院,蚌埠医学院第二附属医院(总院),general_hospital,安徽省,Anhui,蚌埠市,Bengbu,2014,https://s.dayi.org.cn/mip/s/hospital/1128706.html
LE000471,蚌埠市中医院,,traditional_chinese_medicine_hospital,安徽省,Anhui,蚌埠市,Bengbu,2019,https://www.thepaper.cn/newsDetail_forward_3025980
LE000472,蚌埠市第三人民医院,,general_hospital,安徽省,Anhui,蚌埠市,Bengbu,2014,https://y.dxy.cn/hospital/1251
LE000473,铜陵市中医院,,traditional_chinese_medicine_hospital,安徽省,Anhui,铜陵市,Tongling,2014,https://fzggw.tl.gov.cn/tlsfzhggwyh/c00113/pc/content/content_1683360701043679232.html
LE000474,铜陵市人民医院,,general_hospital,安徽省,Anhui,铜陵市,Tongling,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/ba46997a03be4b7ab0cfc76bee6fb9dc.shtml
LE000475,铜陵市立医院,,general_hospital,安徽省,Anhui,铜陵市,Tongling,2017,https://myyk.fh21.com.cn/hospital/disease/0_27_14_230_1_0.html
LE000477,太和县人民医院,,general_hospital,安徽省,Anhui,阜阳市,Fuyang,2018,https://caifuhao.eastmoney.com/news/20190529204833119644350
LE000478,安徽中医药大学附属太和中医院,太和县中医院;阜阳市第二中医医院,traditional_chinese_medicine_hospital,安徽省,Anhui,阜阳市,Fuyang,2014,https://www.thzyy.com/info.php?class_id=101
LE000479,阜阳市人民医院,阜阳市人民医院(南区),general_hospital,安徽省,Anhui,阜阳市,Fuyang,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/ba46997a03be4b7ab0cfc76bee6fb9dc.shtml
LE000480,阜阳市第二人民医院,,general_hospital,安徽省,Anhui,阜阳市,Fuyang,2014,https://xuebao.bbmu.edu.cn/cn/article/pdf/preview/10.13898/j.cnki.issn.1000-2200.2016.01.029.pdf
LE000482,马鞍山十七冶医院,,general_hospital,安徽省,Anhui,马鞍山市,Maanshan,2019,https://www.yypdca.com/psdt/2019/0401/258.html
LE000483,马鞍山市中医院,,traditional_chinese_medicine_hospital,安徽省,Anhui,马鞍山市,Maanshan,2014,https://s.dayi.org.cn/mip/s/hospital/1133954.html
LE000484,马鞍山市中心医院,,general_hospital,安徽省,Anhui,马鞍山市,Maanshan,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/ba46997a03be4b7ab0cfc76bee6fb9dc.shtml
LE000485,马鞍山市人民医院,马鞍山市人民医院(秀山院区),general_hospital,安徽省,Anhui,马鞍山市,Maanshan,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/ba46997a03be4b7ab0cfc76bee6fb9dc.shtml
LE000487,黄山市人民医院,,general_hospital,安徽省,Anhui,黄山市,Huangshan,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/ba46997a03be4b7ab0cfc76bee6fb9dc.shtml
LE000488,东营市人民医院,,general_hospital,山东省,Shandong,东营市,Dongying,2016,https://www.chard.org.cn/detail/member_1/2303
LE000489,胜利油田中心医院,,general_hospital,山东省,Shandong,东营市,Dongying,2014,https://www.hzmc.edu.cn/jyc/info/1141/2410.htm
LE000490,临沂市中医医院,,traditional_chinese_medicine_hospital,山东省,Shandong,临沂市,Linyi,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/93d0aef97acf4463a195fd4394468829.shtml
LE000491,临沂市中心医院,临沂市沂水中心医院,general_hospital,山东省,Shandong,临沂市,Linyi,2014,https://www.lyszxyy.com.cn/Html/News/Columns/1/Index.html
LE000492,山东省鲁南眼科医院,,specialized_hospital,山东省,Shandong,临沂市,Linyi,2016,https://www.sd93.gov.cn/detail.php?id=10110
LE000493,平邑县中医医院,平邑县中医医院(东院区),traditional_chinese_medicine_hospital,山东省,Shandong,临沂市,Linyi,2014,https://www.pyxzyyy.cn/about/12.html
LE000494,威海市中医院,,traditional_chinese_medicine_hospital,山东省,Shandong,威海市,Weihai,2014,https://weihai.dzwww.com/health/whws/202112/t20211201_9503626.htm
LE000495,威海市中心医院,,general_hospital,山东省,Shandong,威海市,Weihai,2014,https://s.dayi.org.cn/mip/s/hospital/1155851.html
LE000496,威海市立第三医院,威海市精神卫生中心,specialized_hospital,山东省,Shandong,威海市,Weihai,2015,https://yq.whslsy.cn/
LE000498,山东省文登整骨医院,,specialized_hospital,山东省,Shandong,威海市,Weihai,2014,https://www.sdswdzgyy.com/overview/3.html
LE000499,荣成市中医院,,traditional_chinese_medicine_hospital,山东省,Shandong,威海市,Weihai,2014,https://weihai.dzwww.com/yzmdm/qlr/
LE000501,德州市中医院,,traditional_chinese_medicine_hospital,山东省,Shandong,德州市,Dezhou,2018,https://s.dayi.org.cn/mip/s/hospital/1155847.html
LE000503,日照市中医院,,traditional_chinese_medicine_hospital,山东省,Shandong,日照市,Rizhao,2014,https://s.dayi.org.cn/mip/s/hospital/1134828.html
LE000504,日照市人民医院,,general_hospital,山东省,Shandong,日照市,Rizhao,2014,https://www.dayi.org.cn/hospital/1137188.html
LE000505,莒县中医院,,traditional_chinese_medicine_hospital,山东省,Shandong,日照市,Rizhao,2023,https://news.qingdaonews.com/qingdao/2023-12/21/content_23522829.htm
LE000506,北京中医药大学枣庄医院,,traditional_chinese_medicine_hospital,山东省,Shandong,枣庄市,Zaozhuang,2014,https://www.bucm.edu.cn/bzyyw/4a9c3ad4e03d44d0995f50592c7cf582.htm
LE000508,枣庄市立医院,枣庄市立医院(新城分院),general_hospital,山东省,Shandong,枣庄市,Zaozhuang,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/93d0aef97acf4463a195fd4394468829.shtml
LE000510,枣庄市精神卫生中心（枣庄市立第二医院）,枣庄市立二院(新城分院);枣庄市立第二医院,specialized_hospital,山东省,Shandong,枣庄市,Zaozhuang,2015,https://www.zzsley.com/honor.htm
LE000511,山东国欣颐养集团枣庄中心医院,枣庄矿业集团中心医院,general_hospital,山东省,Shandong,枣庄市,Zaozhuang,2014,https://www.jcyxybks.sdu.edu.cn/info/1029/11853.htm
LE000512,滕州市中医院,,traditional_chinese_medicine_hospital,山东省,Shandong,枣庄市,Zaozhuang,2018,http://wsjkw.shandong.gov.cn/zwgk/fdzdgknr/gsgg/201811/t20181120_3445515.html
LE000513,滕州市中心人民医院,,general_hospital,山东省,Shandong,枣庄市,Zaozhuang,2014,https://epaper.qlwb.com.cn/qlwb/PDF/20140404/Z11.pdf
LE000515,山东第一医科大学第二附属医院,,general_hospital,山东省,Shandong,泰安市,Taian,2014,https://s.dayi.org.cn/mip/s/hospital/1132241.html
LE000516,新泰市中医院,,traditional_chinese_medicine_hospital,山东省,Shandong,泰安市,Taian,2014,https://wjw.taian.gov.cn/art/2018/3/19/art_48231_5279344.html
LE000517,泰安市中医院,,traditional_chinese_medicine_hospital,山东省,Shandong,泰安市,Taian,2014,https://s.dayi.org.cn/mip/s/hospital/1133506.html
LE000518,泰安市中心医院,泰安市中心医院(高新院区),general_hospital,山东省,Shandong,泰安市,Taian,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/93d0aef97acf4463a195fd4394468829.shtml
LE000520,肥城市中医院,,traditional_chinese_medicine_hospital,山东省,Shandong,泰安市,Taian,2014,https://s.dayi.org.cn/mip/s/hospital/1133808.html
LE000522,山东中医药大学第二附属医院,,traditional_chinese_and_western_medicine_hospital,山东省,Shandong,济南市,Jinan,2014,https://jinan.iqilu.com/news/2023/0209/5350506.shtml
LE000523,山东中医药大学附属医院,,traditional_chinese_medicine_hospital,山东省,Shandong,济南市,Jinan,2014,https://shandong-chorography.org/database/d00/section/8/article/127/
LE000524,山东中医药大学附属眼科医院,,specialized_hospital,山东省,Shandong,济南市,Jinan,2014,https://aimg8.dlssyht.cn/u/1539514/ueditor/file/770/1539514/1568688221188256.pdf
LE000525,山东大学第二医院,,general_hospital,山东省,Shandong,济南市,Jinan,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/93d0aef97acf4463a195fd4394468829.shtml
LE000527,山东大学附属生殖医院,,specialized_hospital,山东省,Shandong,济南市,Jinan,2019,http://www.sduivf.com/a/shouye/xinwenzhongxin/xinwendongtai/2020/0715/847.html
LE000528,山东大学齐鲁儿童医院,,specialized_hospital,山东省,Shandong,济南市,Jinan,2014,https://www.view.sdu.edu.cn/info/1003/3956.htm
LE000529,山东大学齐鲁医院,,general_hospital,山东省,Shandong,济南市,Jinan,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/93d0aef97acf4463a195fd4394468829.shtml
LE000530,山东省口腔医院,,specialized_hospital,山东省,Shandong,济南市,Jinan,2015,https://www.dayi.org.cn/hospital/1156078.html
LE000531,山东第一医科大学附属眼科医院（山东省眼科医院）,山东省眼科医院,specialized_hospital,山东省,Shandong,济南市,Jinan,2015,https://www.sd-eh.com/portal/article/index/id/798.html
LE000532,山东第一医科大学附属省立医院（山东省立医院）,山东省立医院;山东第一医科大学附属省立医院(奥体院区),general_hospital,山东省,Shandong,济南市,Jinan,2014,https://baby.sina.com.cn/hos/2002-01-16/135/9.html
LE000533,山东省立第三医院,,general_hospital,山东省,Shandong,济南市,Jinan,2017,https://news.zhuyitai.com/17/0208/931d7c74019a43648e40deec391337c5.html
LE000534,山东省精神卫生中心,,specialized_hospital,山东省,Shandong,济南市,Jinan,2015,https://m.haodf.com/hospital/1355.html
LE000535,山东省第二人民医院（山东省耳鼻喉医院）,山东省耳鼻喉医院,specialized_hospital,山东省,Shandong,济南市,Jinan,2020,https://sd.ifeng.com/c/7v6AM07BB6y
LE000537,山东第一医科大学附属肿瘤医院（山东省肿瘤医院）,山东省肿瘤医院,specialized_hospital,山东省,Shandong,济南市,Jinan,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/93d0aef97acf4463a195fd4394468829.shtml
LE000539,山东第一医科大学第一附属医院,山东省千佛山医院,general_hospital,山东省,Shandong,济南市,Jinan,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/93d0aef97acf4463a195fd4394468829.shtml
LE000544,济南市中医院,,traditional_chinese_medicine_hospital,山东省,Shandong,济南市,Jinan,2014,https://shandong-chorography.org/database/d00/section/8/article/127/
LE000545,济南市中心医院,济南市中心医院(东院区),general_hospital,山东省,Shandong,济南市,Jinan,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/93d0aef97acf4463a195fd4394468829.shtml
LE000546,济南市人民医院,,general_hospital,山东省,Shandong,济南市,Jinan,2018,https://news.iqilu.com/shandong/yuanchuang/2018/0503/3904308.shtml
LE000547,济南市口腔医院,,specialized_hospital,山东省,Shandong,济南市,Jinan,2016,https://sdwsnews.com.cn/a/tupian/2016/0323/982.html
LE000549,济南市章丘区中医医院,,traditional_chinese_medicine_hospital,山东省,Shandong,济南市,Jinan,2014,https://www.dayi.org.cn/hospital/1156133
LE000550,济南明水眼科医院,济南市章丘区第二人民医院,specialized_hospital,山东省,Shandong,济南市,Jinan,2015,https://news.iqilu.com/shandong/kejiaoshehui/20180123/3818300.shtml
LE000551,济南市第四人民医院,,general_hospital,山东省,Shandong,济南市,Jinan,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/93d0aef97acf4463a195fd4394468829.shtml
LE000552,济南市中西医结合医院,莱芜市中医院,traditional_chinese_medicine_hospital,山东省,Shandong,济南市,Jinan,2014,https://qsy.jinan.gov.cn/colqsy11525/art/2025/art_qsy11525_qsy69807.html
LE000555,兖矿新里程总医院,兖矿集团总医院,general_hospital,山东省,Shandong,济宁市,Jining,2014,https://epaper.qlwb.com.cn/qlwb/PDF/20141120/H02.pdf
LE000556,山东省戴庄医院,,specialized_hospital,山东省,Shandong,济宁市,Jining,2014,https://www.sdsdzyy.cn/html/yiyuanjieshao/yiyuanlicheng/
LE000557,济宁医学院附属医院,,general_hospital,山东省,Shandong,济宁市,Jining,2014,https://www.nhc.gov.cn/tigs/s10006/201302/aaf7911c91c6405ea38ace1806a40dbc.shtml
LE000560,济宁市第一人民医院,济宁市第一人民医院(东院区);济宁市第一人民医院(西院区),general_hospital,山东省,Shandong,济宁市,Jining,2014,https://www.jnrmyy.com/xinwen/2018/1109/3128.html
LE000562,北大医疗鲁中医院,,general_hospital,山东省,Shandong,淄博市,Zibo,2016,http://health.people.com.cn/n1/2017/0109/c399510-29008617.html
LE000563,淄博市中医医院（山东中医药大学第四附属医院）,山东中医药大学第四附属医院;淄博市中医医院,traditional_chinese_medicine_hospital,山东省,Shandong,淄博市,Zibo,2014,https://wanbang.wy.guahaoe.com/hospital/summary/986c1121-c720-11e1-913c-5cf9dd2e7135000
LE000564,淄博市中心医院,淄博市中心医院(西院区),general_hospital,山东省,Shandong,淄博市,Zibo,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/93d0aef97acf4463a195fd4394468829.shtml
LE000566,淄博市第一医院,,general_hospital,山东省,Shandong,淄博市,Zibo,2014,https://ws.zibo.gov.cn/art/2021/8/25/art_815_2152750.html
LE000567,淄博市第五人民医院,,specialized_hospital,山东省,Shandong,淄博市,Zibo,2016,http://www.zibomhc.com/intro/index-24.html
LE000568,淄博市中西医结合医院,淄博市第八人民医院,general_hospital,山东省,Shandong,淄博市,Zibo,2014,https://www.dayi.org.cn/hospital/1132324
LE000569,滨州医学院附属医院,,general_hospital,山东省,Shandong,滨州市,Binzhou,2014,https://www.byfy.cn/Resource/File/Upload/File/20250610/1749554482737557.pdf
LE000570,滨州市中医院,,traditional_chinese_medicine_hospital,山东省,Shandong,滨州市,Binzhou,2018,https://m.dayi.org.cn/hospital/4671
LE000571,滨州市中心医院,,general_hospital,山东省,Shandong,滨州市,Binzhou,2014,https://www.bzszxyy.com/phone/article/findById.do?id=b38fe53ed9c1474e8c4abe29cd5ec8bd
LE000572,滨州市人民医院,,general_hospital,山东省,Shandong,滨州市,Binzhou,2015,https://bzrmyy.com.cn/html/yyzz/20150619/2426.html
LE000573,邹平市中医院,,traditional_chinese_medicine_hospital,山东省,Shandong,滨州市,Binzhou,2014,https://yyk.fh21.com.cn/hospital_1106.html
LE000575,山东第二医科大学附属医院,潍坊医学院附属医院,general_hospital,山东省,Shandong,潍坊市,Weifang,2014,https://xchb.sdsmu.edu.cn/2014/0327/c5106a7821/page.htm
