curve_family,group_name,rank_var,year,x,y,ci
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8905709011283689,0.8521622160328075,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.8997050339490347,0.8619600707194602,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9060856743478533,0.8691033193495774,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9098194737342776,0.8773235605738643,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9144743711105918,0.8773235605738643,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9198240361783576,0.8801892434374632,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9210652004429656,0.8807161753025502,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9247855542664334,0.8865569734265389,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9291372073727286,0.8905156622236766,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9332772667851594,0.894310098614164,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9375394935191224,0.8998478987344151,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.939248595148967,0.9046978073407512,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9406948126103346,0.9073163198167044,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9455848250540192,0.915926593889607,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9465337607106974,0.915926593889607,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9494363065629896,0.921241488939486,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9514938573151274,0.9291290246581532,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9593498455560528,0.9359325545473386,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9669581795715172,0.9506934462101448,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.968879294650985,0.952887715885373,0.1471101874188543
